Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
10504,na,2130706432,432,0,0,0,0,0,526,23624,146036,400128,65976,0,0,233780,0,0,0,2454,3404,661286,640138,107394,14680,0,0,0,0,564,144,26090,12918,8464,13356,5858,58760,147018,149642,214184,0,7110,8272,4444,4286,207142,405032,4,0,0,0,180116,330906,80154,28048,12092,3886,814,270,4,0,771210,22,736,706,0,233780,2740,93494,13798,na,na,na,na,na,na,na,na,106580,10504.56,771210,771210,770256,2319,0,76614,769860,636290,1209600,9082,2,20,0,552503.04,0,83328,0,0,0,0,15422,69626,269594,271484,8336,1652,176,0,0,14,771210,na,606,104,564,71796,15684,260108,283532,3882,14,0,744,532,554234,332972,0,362,0,24,554460,310,40,0,0,0,4,0,0,0,0,1842,1442,882,0,0,6338,1158,3192700,319178,32806,2572,0,0,9504610,201.02,200,85734,42846,53720,67756,154572,223728,4616,1676,1642,0,0,0
202274,na,2130706432,346,0,0,0,0,0,0,34462,2028290,6007456,2902342,170574,8402,4706610,0,0,0,382,660,10050588,8907046,1385346,1048848,0,0,0,0,582,254,0,0,0,0,0,421940,5784944,3660336,1284306,0,19116,5800,9464,1075584,8375110,1664488,1946,16,2,0,3040832,3233882,1374216,887174,599070,431668,392026,1184148,8510,0,11437120,8598,16764,3142,2,4706610,125034,834158,547058,164740,131740,123400,104300,129520,162040,152520,172340,76220,202274.96,11437120,11437120,11483098,74332,11724,48598,537460,11151526,1209600,268436,2,102,0,10021988.16,0,1124246.4,0,0,0,0,1622,398962,3319804,4806404,2495104,110664,17860,1106,1552,1592,11437120,na,9924,1344,121786,673026,204312,4793810,5289702,57244,378,0,652,488,9976092,2321150,0,111872,0,20,10057396,4512,606,0,0,0,0,0,0,0,0,65458,297836,63684,0,0,184776,49172,22617040,2364992,0,0,0,0,7147360,2530.64,2716,1170104,1084732,891752,511724,1344400,1569618,2814748,1365652,386398,12398,0,0
364,na,26,26,0,0,0,0,0,0,86,9230,16288,418,0,0,10666,0,50,0,0,0,25876,22206,11796,1424,0,0,0,0,14,6,0,0,0,0,0,0,19020,5794,1208,0,1322,32,46,92,136,24278,116,0,0,0,14246,8734,2286,264,56,38,386,12,0,0,37696,64,12,138,2,10666,362,8268,3440,na,na,na,na,na,na,na,na,11600,364.23,37696,37696,37852,87,0,3616,37460,26022,1209600,806,6,2,0,21163.2,0,3594.24,na,na,0,0,0,1604,22606,1320,374,96,22,0,0,4,37696,na,1276,8,152,1178,588,8426,13478,914,2,0,44,56,18782,10564,0,44,0,0,19166,54,30,0,0,0,0,0,0,0,0,260,10,6,0,0,500,116,300,30,0,0,0,0,0,na,na,5236,3904,2060,726,4358,9692,14,12,20,0,0,0
81118,na,2056,1878,0,0,0,0,0,0,8418,1230970,3763704,476522,49242,1124,2379000,0,0,0,0,0,4952882,4321408,810942,537144,0,0,0,0,1658,554,0,0,0,0,0,54522,3492316,1003826,979316,0,3910,1474,3920,416676,4097726,1006026,248,0,0,0,1375196,1610538,431536,377046,387882,387302,508822,449012,2646,0,5764866,8,10,152,46,2379000,67918,431362,375888,144880,166260,139260,243620,na,na,na,na,106760,81117.13,5764866,5764866,5772876,39234,4788,86398,914100,5529980,1209600,235518,4,130,0,4954848,0,571191.36,0,0,0,0,0,191464,2116584,2894672,292636,26260,7776,588,36,394,5764866,na,7804,1152,153710,332514,199204,3053122,1736094,46158,222,0,2432,1384,4846340,42792,0,892,0,22,5022136,3076,334,0,0,0,0,0,0,0,0,36804,75652,32394,0,0,153086,36094,10074580,1399348,366518,81034,0,0,5064110,2753.96,2156,613454,1258024,933204,444540,777828,537256,346558,217222,381600,20294,0,0
41786,na,588,504,0,0,0,0,0,0,9516,784906,1714768,318454,6962,0,1228372,0,0,0,0,0,2576368,2293948,366718,238068,0,0,0,0,784,268,0,0,0,0,0,207608,1973750,338672,314572,0,1820,682,1206,187906,2103912,538856,220,0,0,0,938692,639514,270356,234176,224054,288940,238868,0,0,0,2943574,0,8,456,24,1228372,28020,169956,195708,170600,137280,na,na,na,na,na,na,54080,41785.76,2943574,2943574,2916580,18362,69264,48868,518980,2834618,1209600,104702,2,56,0,2423288.64,0,408167.04,0,0,0,0,0,97820,948866,1312148,440960,28842,5066,900,8014,8044,2943574,na,3812,436,46524,248828,121518,1659916,730568,22502,496,0,712,660,2338414,80506,226,54994,0,54,2453250,1828,474,0,0,0,0,0,0,0,0,15500,45474,8014,0,0,96148,18808,154000,154772,0,0,0,0,2840700,1050.64,1118,431872,495580,411820,223704,423156,350586,191422,112692,186566,7204,0,0
39310,na,2130706432,602,0,0,0,0,0,0,3090,424838,1332160,654616,30136,118,1051910,0,0,0,0,0,2194540,1894354,406964,250962,0,0,0,0,6908,292,0,0,0,0,0,0,696552,1586742,161664,0,1710,486,932,170142,2017830,253834,24,0,0,0,567392,735738,217928,164100,132810,118426,153240,352018,3306,0,2602134,56,32,140,16,1051910,29938,256350,149650,156860,204680,na,na,na,na,na,na,39740,39309.37,2602134,2602134,2600826,18225,27710,14528,176580,2444958,1209600,73060,2,56,0,2252826.24,0,189770.88,0,0,0,0,0,58164,749482,1097392,513078,21418,4868,556,32,36,2602134,na,3728,484,6776,108450,123140,1845940,345298,10906,236,0,830,754,2153516,4720,0,458,0,22,2272160,1742,94,0,0,0,0,0,0,0,0,17818,38658,14790,0,0,45838,9604,8785520,979352,0,0,0,0,9309370,1025.64,1250,200330,551152,294520,135886,289026,310266,304906,171352,187520,0,0,0
1356,na,146,100,0,0,0,0,0,0,82,36280,54956,10,0,0,1364,0,50318,0,0,0,98220,43988,7278,172,0,0,0,0,42,72,0,0,0,0,0,0,42256,6560,42512,0,130,34,46,56,5478,85546,38,0,0,0,39552,45022,6190,462,54,34,14,0,0,0,105542,0,8,20,0,1364,180,5908,1358,na,na,na,na,na,na,na,na,7080,1356.63,105542,105542,108108,271,0,10352,105020,91328,1209600,2744,2,10,0,80110.08,0,11097.6,0,0,0,0,0,12292,65922,11694,1166,244,10,0,6,12,105542,na,244,34,302,7602,2184,43142,35268,2512,40,0,130,64,80920,48,0,122,0,136,81326,120,96,0,0,0,0,0,0,0,0,2090,216,80,0,0,2128,420,1360,164,0,0,0,0,292810,99.78,90,12528,15540,5340,2806,41692,13090,146,100,86,0,0,0
1410038,na,na,na,0,0,0,0,0,8388,3082518,27359966,49792270,13044370,137614,2378,482540,54136,0,0,0,0,804146,362832,720384,407854,na,0,2736,0,0,0,0,0,0,0,0,3174078,34781812,53258974,2212640,0,103150,84194,160646,298044,30773478,61962546,45366,64,14,2,34999706,13834474,9070678,7670102,7736568,10161988,7170002,1327538,701908,754540,1524732,na,na,8900,6556,482540,15260,189368,529484,552700,na,na,na,na,na,na,na,164800,1410037.95,1524732,1524732,97045636,659088,na,28514,312440,93427504,1209600,0,na,na,na,87030910.08,0,6261609.6,0,0,0,0,409790,13046216,41679600,32805486,4879620,513956,89994,2842,na,na,1524732,na,85438,18782,3465236,3298920,17432366,64924718,4136698,65298,48,0,na,na,na,na,na,na,na,na,na,49972,na,na,na,na,na,na,na,na,na,13464,na,na,na,na,na,na,na,na,na,na,na,na,na,31155.16,44110,6610634,19074394,17038332,10329892,23687464,10889892,4055808,988666,743156,9266,na,na
12,0,2,2,0,0,0,0,0,0,2,14,3170,0,0,0,338,0,0,0,0,0,6798,6136,5324,250,0,0,0,0,4,30,0,0,0,0,0,0,0,974,2212,0,26,14,22,908,116,384,1716,0,0,0,1930,274,88,50,100,140,472,50,12,70,12122,0,2,0,0,338,66,4472,780,na,na,na,na,na,na,na,na,5240,11.61,12122,12122,14766,19,0,1184,12060,3204,1209600,204,2,0,0,1309.44,10.56,900.48,2,10,0,0,0,12,1854,1248,66,6,0,0,0,4,12122,0,1014,10,4,36,124,808,964,226,0,0,2,80,1232,334,0,8,0,0,1390,16,60,0,0,0,14,0,0,0,0,88,0,0,0,0,42,14,7780,782,4960,8,0,0,0,0.58,20,1938,826,214,74,40,28,48,18,0,0,0,0
36844,na,372,362,0,0,0,0,0,0,47804,626928,1735772,162214,16334,40,1043962,0,0,0,2970,4494,2365734,2132418,303648,197198,0,0,0,0,232,36,0,0,0,0,0,3160,306450,1863652,415830,0,2592,2254,3378,7574,1083282,1474930,15082,0,0,0,802938,748492,369066,223108,145830,98462,90396,109018,1782,0,2672732,1202,1002,388,4,1043962,24656,130696,171600,130720,140440,na,na,na,na,na,na,27740,36844.75,2672732,2672732,2670074,15171,896,22382,248000,2589092,1209600,87250,2,66,0,2115047.04,0,472249.92,0,0,0,0,22990,183852,1423066,856026,93990,8418,750,0,0,4,2672732,na,3650,424,45716,308960,107042,1211042,903312,8894,52,0,460,102,2134618,334496,0,40,0,50,2142758,1632,662,0,0,0,0,0,0,0,0,13300,13092,5994,0,0,60722,13790,6478420,654400,0,0,0,0,6844780,852.36,998,487490,482262,280260,134922,329394,297852,286060,147228,136784,6840,0,0
32156,na,258,220,0,0,0,0,0,0,920,34524,1480182,613298,41896,3500,1143358,23236,0,0,0,0,1688432,1277274,620948,359686,0,0,2410,0,596,142,0,0,0,0,0,13248,978730,1181218,1124,0,5958,4802,5914,154000,1508848,494754,42,2,0,0,770834,473610,244138,172900,111972,93260,112682,194920,4,0,2309680,20,44,164,0,1143358,49702,247606,370652,396900,na,na,na,na,na,na,na,219340,32155.82,2309680,2309680,2300050,14942,45536,105660,1095560,2174320,1209600,56068,0,90,0,1912640.64,0,259017.6,0,0,0,0,0,232,455516,1313808,385466,15724,3438,136,10,18,2309680,na,4216,372,18242,115614,99704,1529864,397718,8438,152,0,296,422,1602032,30424,24,516,0,0,1926198,1550,148,0,0,0,0,0,0,0,0,33732,12764,2644,0,0,52230,9300,1095740,206592,651186,2056,0,0,2325210,959.26,970,272454,460388,286868,152552,373038,363388,154866,59908,49912,946,0,0
4,na,52,28,0,0,0,0,0,0,36,560,4934,0,0,0,2282,0,0,0,0,0,5432,3880,10728,272,0,0,0,0,12,32,0,0,0,0,0,0,0,0,5530,0,1004,16,12,18,278,4202,0,0,0,0,4000,572,122,230,36,28,86,444,12,0,16180,0,6,0,0,2282,160,9078,1628,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,10620,4.36,16180,16180,18348,20,160,1512,16100,5530,1209600,380,0,6,0,2759.04,0,1784.64,na,na,0,0,0,728,3796,950,56,0,0,0,8,12,16180,na,996,8,20,162,50,786,2764,740,4,0,46,102,1882,90,0,20,0,0,3018,28,48,0,0,0,0,0,0,0,0,98,0,0,948,138,90,42,4300,430,17146,48,0,0,0,na,na,2966,2148,220,56,98,32,10,0,0,0,0,0
14,0,12,10,0,0,0,0,0,0,2544,2532,1148,0,0,0,1950,0,0,0,0,146,16190,14322,4828,504,0,0,0,0,16,34,0,0,0,0,0,0,0,5116,1108,0,62,6,8,242,900,912,4094,0,0,0,5012,302,86,32,68,144,36,432,12,100,21032,0,2,2,0,1950,120,3022,1798,na,na,na,na,na,na,na,na,4740,14.58,21032,21032,27292,23,0,1914,20900,6276,1209600,286,2,2,0,2233.92,0,2888.64,0,24,0,0,2222,1998,898,1098,8,0,0,0,0,4,21032,0,1162,8,10,6,498,198,3740,602,0,0,14,106,2670,62,0,0,0,0,2670,48,40,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,6840,682,0,8,0,0,0,81.16,44,4186,1762,196,60,20,0,0,0,0,0,0,0
40302,na,2130706432,346,0,0,0,0,0,134,5098,858180,1334552,162734,3534,0,1049930,0,0,0,0,0,2147582,1867286,394420,231390,0,0,0,0,382,104,0,0,0,0,0,90,656108,666100,1041934,0,1634,744,1000,1532,30142,2328284,896,0,0,0,640392,480124,242794,203740,182786,322934,291462,0,0,0,2542514,70,1508,354,6,1049930,31670,225800,166756,180500,197160,na,na,na,na,na,na,12180,40302.91,2542514,2542514,2545322,18258,62996,8776,117480,2364232,1209600,78548,2,54,0,2121327.36,0,240662.4,4,576,0,0,0,101666,876360,1100718,263186,16494,4628,1180,342,354,2542514,na,3358,480,74490,119552,119438,1752078,281090,13656,90,0,654,240,1828646,266814,0,19798,0,88,2134160,1388,220,0,0,0,0,0,0,0,0,16200,26408,12834,0,0,52726,16898,4508940,911326,0,0,0,0,302920,903.94,976,259988,344762,274990,138324,285394,234268,245536,231078,349802,90,0,0
1302,na,96,54,0,0,0,0,0,0,41790,59750,1782,0,0,0,43796,0,0,0,2438,4436,95562,74838,50396,5622,0,0,0,0,108,60,0,0,0,0,0,0,0,44076,59246,0,1426,176,200,158,844,100518,0,0,0,0,41972,42978,15098,1806,640,190,100,502,36,0,148562,16,8,2,0,43796,1544,28864,21118,na,na,na,na,na,na,na,na,48780,1301.07,148562,148562,141592,380,456,13552,147020,103322,1209600,3266,0,12,0,72693.12,0,29285.76,0,86,0,0,19052,76746,5918,1472,124,10,0,0,0,4,148562,na,1588,70,5388,3366,11516,74186,7208,0,0,0,98,134,73080,3380,0,60,0,0,77840,326,156,0,0,0,0,0,0,0,0,1424,42,12,0,0,2322,438,14140,1614,0,0,0,0,301080,245.76,296,32060,15194,7364,2972,7586,11730,6860,19472,84,0,0,0
81886,na,432,372,0,0,0,0,0,0,45474,1850854,2708744,268472,3180,220,2211176,0,0,0,0,0,4348038,3811548,703852,456878,0,0,0,0,346,700,0,0,0,0,0,67182,2064498,972908,1772356,0,2874,1234,1982,12284,2168450,2690088,30,2,0,0,1543772,1495494,695982,444508,292642,202128,179172,23246,0,0,5052560,124,492,180,4,2211176,66406,404422,295766,145680,173500,173560,175900,na,na,na,na,27380,81885.14,5052560,5052560,5058898,24461,3462,16108,204660,4876944,1209600,95112,0,170,0,4391257.92,0,482378.88,0,0,0,0,5230,1078522,2669758,1038538,72964,10422,1510,0,4,8,5052560,na,5552,760,133508,240836,242836,3805728,426112,21546,66,0,372,882,3871050,49428,54,12006,0,0,4431306,3010,418,0,0,0,0,0,0,0,0,32902,60040,15890,0,0,203672,27182,1843980,193866,0,0,0,0,42179700,1597.68,1666,515846,623444,503940,248146,655988,1190344,1053392,84708,1070,66,0,0
90060,na,2130706460,1252,0,0,0,0,0,0,25540,1937308,2689704,764400,10658,0,2318252,0,0,0,0,0,5376136,4911848,762444,372534,0,0,0,0,1924,528,0,0,0,0,398,350070,2745212,1527282,804648,0,3178,528,1298,1936,130554,5288586,1530,0,0,0,1785738,1120430,615274,475512,391702,340202,597952,100800,0,0,6139644,0,1492,382,10,2318252,52772,519792,241034,127460,143220,108320,241480,120740,na,na,na,11640,90059.84,6139644,6139644,6154324,27702,66390,3452,79060,5427610,1209600,204276,2,74,0,4807309.44,0,615320.64,0,714,0,0,6,344992,1898814,2145842,936818,84006,15466,1666,178,206,6139644,na,7522,1256,8756,401900,207968,3798116,996262,5830,0,0,2106,1222,4696470,84556,0,3146,0,32,4822326,4150,192,0,0,0,0,0,0,0,0,29126,99830,33978,0,0,163200,33732,13370980,1478620,0,0,0,0,13567320,2605.16,2318,655672,742516,725496,419900,808236,609488,441202,308858,664978,51264,0,0
1868,na,0,na,0,0,0,0,0,0,18834,73304,7974,492,0,0,50954,0,52,0,0,0,94494,86646,15338,4904,0,0,0,0,0,0,0,0,0,0,0,4292,63084,7422,25806,0,154,50,84,66,600,96710,2940,0,0,0,35890,41028,12840,5652,3050,754,492,512,344,42,109852,8,562,406,0,50954,1188,8534,6768,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,15100,1869,109852,109852,112462,388,330,10784,109520,100604,1209600,0,na,na,na,92932.8,0,7541.76,na,na,0,0,7104,47720,43460,1966,292,46,16,0,na,4,109852,na,96,18,2704,3416,3836,79150,10616,768,0,0,na,na,na,na,na,na,na,na,na,108,36,0,0,0,0,0,0,0,0,620,258,50,0,0,2176,550,137540,14474,0,972,0,0,869170,na,na,8392,9002,5774,3198,6344,54258,12524,272,696,144,0,0
47302,na,2130706434,2318,0,0,0,0,0,0,94030,1725312,981886,116170,1902,0,1264466,0,0,0,1648,3340,2499588,2101834,571686,352608,0,0,0,0,1584,1650,0,0,0,0,0,24106,1923288,380098,591808,0,18820,194,390,574,9402,2887082,2838,0,0,0,817368,817288,327504,243898,191094,285690,236458,0,0,0,3073326,180,1166,434,0,1264466,38988,287846,282306,208820,243540,na,na,na,na,na,na,114560,47301.59,3073326,3073326,3070492,17749,1844,61780,648700,2919300,1209600,83066,2,84,0,2533699.2,0,365494.08,0,224,0,0,2096,472600,1497066,823468,112826,8796,2252,196,80,84,3073326,na,21140,448,95342,183682,127418,2039402,424652,26580,632,4,3138,2428,2561972,235680,0,1956,0,10,2568512,2830,290,0,0,0,0,0,0,0,0,21862,45286,16102,0,0,59418,11840,5796140,603860,0,0,0,0,7345660,1069.86,1092,409778,404252,278372,155020,389704,490028,391408,259430,140718,590,0,0
20,na,2130706432,30,0,0,0,0,0,0,40,9698,3338,0,0,0,5110,0,0,0,0,0,12860,6928,12622,2594,0,0,0,0,60,30,0,0,0,0,0,0,7132,0,5944,0,84,8,24,38,828,12090,4,0,0,0,11868,826,204,116,42,14,6,0,0,0,25538,0,4,16,0,5110,368,6354,6116,na,na,na,na,na,na,na,na,12400,19.7,25538,25538,28318,14,348,2346,25320,13076,1209600,752,2,6,0,4952.64,0,8042.88,0,30,0,0,0,5630,6402,940,80,24,0,0,4,12,25538,na,162,28,30,22,628,4186,7178,842,0,0,50,100,6128,28,0,20,0,44,6702,108,44,0,0,0,0,0,0,0,0,390,0,0,0,0,230,54,16540,2802,0,0,0,0,0,61.04,60,8642,4116,318,0,0,0,0,0,0,0,0,0
53806,na,1124,1078,0,0,0,0,0,0,670,128442,1467420,861828,36416,3850,1114834,0,0,0,0,0,2242370,1973012,345750,235830,0,0,0,0,1372,244,0,0,0,0,0,11864,313702,1532138,640922,0,2754,3400,5026,86014,1861192,539866,374,0,0,0,557172,605138,236892,223404,211842,195046,223610,245522,0,0,2588428,10,16,62,10,1114834,31208,191080,153496,145260,170200,na,na,na,na,na,na,26640,53806.38,2588428,2588428,2596694,20599,1122,13972,164980,2498626,1209600,85258,0,36,0,2233440,0,258748.8,0,0,0,0,0,37234,459112,1538182,436162,23388,4454,94,6,16,2588428,na,3430,552,49730,156788,89698,1336042,848328,13928,130,0,1592,636,2246000,6156,0,12,0,0,2249270,1458,122,0,0,0,0,0,0,0,0,15726,37544,6610,0,0,84368,16686,3400,3692,0,0,0,0,23774900,1771.2,872,269660,462414,262238,113342,205886,153686,155694,153514,636600,85592,0,0
399504,6,1656,1218,0,0,0,0,0,577298,8672162,10773144,5143968,1136452,308894,16294,13985992,0,262,0,251984,411644,24428714,21872116,7921346,2508876,0,0,0,0,4142,6312,0,0,0,0,0,2018,65800,14500410,12059984,0,64666,17132,30432,65582,340800,25032530,717064,360006,0,0,8323766,4651668,3620624,2418914,1656970,1304608,1087738,873266,467146,2223512,32604432,916,136,2628,94,13985992,446606,5145986,2762776,319580,315500,311620,219480,264500,222800,252180,240300,236900,399503.94,32604432,32604432,32427740,158684,64,94994,1121340,26637402,1209600,1146112,5528,544,0,22833037.44,963109.44,2228403.84,14666,18338,0,22348,1089980,4072910,7880558,6218134,4264794,2283230,747628,48630,108,142,32604432,0,59484,14196,2636964,1292508,1346312,17309916,3866976,101774,82,0,1160,9062,21737496,1179700,0,2670,286,0,23174188,30542,3886,0,0,18170,998412,0,0,0,0,209198,195066,32594,90641136,10889362,1365548,158096,934520,104000,32246220,505400,0,0,339503220,27285.88,25838,3796890,5316898,3577062,1217914,2288404,2029210,2929516,5432548,39770,0,0,0
16,0,38,20,0,0,0,0,0,0,1790,1742,1682,0,0,0,3544,0,0,0,0,0,15074,14258,6274,290,0,0,0,0,16,50,0,0,0,0,0,0,0,0,5214,0,22,10,14,432,500,560,3676,0,0,0,3468,420,158,124,96,98,386,98,198,168,21352,0,20,0,0,3544,90,5652,622,na,na,na,na,na,na,na,na,6240,16.94,21352,21352,24136,26,0,2102,21320,5236,1209600,238,2,2,0,1647.36,9.6,2656.32,4,10,0,0,1438,1304,1246,782,440,4,0,0,10,10,21352,0,932,0,8,158,384,366,2930,368,68,0,40,58,1202,142,0,0,0,0,1734,14,54,0,0,90,36,0,0,0,0,52,0,0,198,108,46,40,12800,1632,0,54,0,0,0,0.56,14,3630,948,186,72,196,128,54,0,0,0,0,0
1724,na,0,na,0,0,0,0,0,0,1822,6564,136478,47904,38,0,91556,0,94,0,0,0,161572,125596,99722,20276,0,0,0,0,0,0,0,0,0,0,0,0,56194,133726,2886,0,796,398,318,248,34884,153100,176,0,0,2886,125920,40636,13036,5554,2842,2374,796,1478,170,0,261524,0,322,294,48,91556,3036,56650,41936,na,na,na,na,na,na,na,na,97620,1724.52,261524,261524,251368,422,16102,24532,259640,192806,1209600,0,na,na,na,113491.2,0,75845.76,0,0,0,0,0,1860,65338,100782,21360,3048,418,0,na,0,261524,na,3450,122,292,14282,19684,100884,48678,5408,6,0,na,na,na,na,na,na,na,na,na,452,80,0,0,0,0,0,0,0,0,2460,328,96,0,0,3754,616,435700,52042,0,0,0,0,724750,307.46,362,83914,33922,9888,2666,4090,56708,322,216,950,130,0,0
702,0,28,28,0,0,0,0,0,27352,25144,8638,1792,0,0,0,14606,0,0,0,11708,17188,44058,45404,23772,4846,0,0,0,0,46,36,0,0,0,0,0,0,0,17920,45006,0,612,694,330,888,3362,19226,25146,8654,4014,0,34686,16718,5332,2216,2166,1140,564,96,8,0,79628,14,18,34,0,14606,624,10916,12782,na,na,na,na,na,na,na,na,23160,702.13,79628,79628,82076,233,0,7636,79000,63054,1209600,1590,2,14,0,41716.8,0,19399.68,18,72,0,1552,20978,11536,16860,11694,270,32,4,0,2,16,79628,0,2082,36,1078,1600,4004,21430,29884,2750,60,2,58,48,43958,2870,0,0,0,0,43958,226,158,0,0,0,0,0,0,0,0,816,18,24,0,0,856,192,177380,17768,0,0,0,0,0,189.2,132,22356,8632,4322,3210,8674,6386,4202,5112,32,0,0,0
6,0,4,4,0,0,0,0,0,0,3510,578,2062,0,0,0,590,0,0,0,0,0,8838,7570,9070,484,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,4010,0,34,78,906,118,6,308,4700,0,0,0,5022,210,58,28,196,22,422,42,10,140,17932,0,2,0,0,590,100,7544,1516,na,na,na,na,na,na,na,na,8960,5.35,17932,17932,19622,23,0,1744,17820,6176,1209600,212,4,6,0,1037.76,0,4024.32,0,6,0,0,3188,554,1282,314,812,0,0,0,0,4,17932,0,1146,4,8,4,4,496,4086,394,8,0,2,0,1518,66,0,0,0,0,1586,28,242,0,0,0,0,0,0,0,0,136,0,0,0,0,34,8,2960,288,35616,10,0,0,0,0.64,26,5256,792,38,18,46,0,0,0,0,0,0,0
12,na,40,22,0,0,0,0,0,0,4174,2454,896,0,0,0,1746,0,0,0,1700,2636,4984,4884,11916,418,0,0,0,0,20,16,0,0,0,0,0,0,0,1306,6218,0,46,6,6,22,1380,6064,0,0,0,0,6010,570,312,78,70,132,352,0,0,0,18610,0,4,0,2,1746,124,9766,2134,na,na,na,na,na,na,na,na,11740,12.55,18610,18610,25056,23,0,1788,18440,7524,1209600,294,2,0,0,1748.16,0,4850.88,0,4,0,0,3486,2856,440,414,328,0,0,0,0,4,18610,na,966,14,12,18,86,892,4820,692,24,0,50,30,1842,38,0,0,0,0,2122,48,96,0,0,0,0,0,0,0,0,170,0,0,0,0,34,18,9100,904,0,0,0,0,0,36.86,36,5996,1198,98,42,42,38,34,76,0,0,0,0
34848,na,0,na,0,0,0,0,0,0,4550,493240,1640972,258468,866,0,1161042,820,0,0,0,0,2080936,1819308,444616,216148,0,0,0,0,0,0,0,0,0,0,0,13080,1416548,389166,579302,0,6278,2272,3818,9108,1056160,1318664,1784,12,0,0,1158704,403826,196832,130170,96750,100150,188216,123444,4,0,2525938,38,92,470,394,1161042,31650,174504,265320,171500,255620,na,na,na,na,na,na,11860,34847.91,2525938,2525938,2496204,13172,535150,6978,101520,2398096,1209600,0,na,na,na,1956121.92,0,436356.48,na,na,0,0,0,143318,1261276,877666,104326,10084,1420,6,na,0,2525938,na,3150,384,243074,192128,241850,1603626,108740,5140,4,0,na,na,na,na,na,na,na,na,na,1556,140,0,0,0,0,0,0,0,0,15992,30726,6442,0,0,102182,20536,2701900,646112,0,0,0,0,33847960,na,na,455936,356528,285208,160938,388136,360842,160344,79296,140622,10246,0,0
102430,na,2130706432,1194,0,0,0,0,0,0,6180,1698074,4088712,1037056,99802,586,2978806,0,0,0,0,0,5990588,5065232,1169400,810262,0,0,0,0,1290,380,0,0,0,0,0,0,3203072,939490,2787848,0,5836,4386,5282,146216,5182652,1585922,114,2,0,0,2286182,1940384,602242,399130,306924,271668,384970,736004,2906,0,7161120,218,272,1210,204,2978806,98160,544492,623092,192440,204820,198580,201520,209180,na,na,na,149840,102430.45,7161120,7161120,7168606,42379,13044,101580,1099580,6930410,1209600,197134,2,230,0,5681587.2,0,1240379.52,0,0,0,0,0,296948,2942652,2975518,623928,78136,12840,388,2,90,7161120,na,11646,1424,259958,837934,333174,4383902,1084474,17832,66,0,2428,1060,5551126,125626,0,56642,0,18,5751182,7476,228,0,0,0,0,0,0,0,0,52066,94710,41130,0,0,172038,35652,9564940,1073860,0,0,0,0,3683200,3651.84,3074,1314178,1165744,689590,327810,670542,705252,743418,985222,326044,2610,0,0
