class,Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
neg,29586,na,2130706438,108,0,0,0,0,0,0,2266,716864,1143058,208528,3260,180,992464,0,0,0,0,0,1656430,1225390,621390,362584,0,0,0,0,478,106,0,0,0,0,0,103202,1863654,75478,31822,0,2340,288,448,718,44180,2026056,126,0,0,0,601020,515028,138962,108708,94540,96358,159208,258658,91570,10104,2278268,288,396,306,6,992464,37982,277396,339566,331220,na,na,na,na,na,na,na,285060,29586.58,2278268,2278268,2255762,16143,26862,101560,1062820,2074156,1209600,71616,2,78,0,1768659.84,0,302896.32,0,632,0,0,0,55162,809546,1033864,164968,8380,2042,194,128,140,2278268,na,4604,418,50466,69336,105046,1279024,534646,30342,272,2,144,334,315450,11234,0,24922,0,24,1783432,1562,172,0,0,0,0,0,0,0,0,27174,37476,17988,0,0,44500,7694,17260460,1985476,843282,10246,0,0,0,931.14,1044,321504,376274,321270,171746,334812,267676,175132,66234,39508,0,0,0
pos,235856,0,692,424,0,0,0,0,145306,1553466,7325056,10086082,3678716,932764,48318,0,9886352,0,0,0,602704,861414,20394380,18990490,3055634,1791928,0,0,0,0,6934,1870,0,0,0,0,0,0,0,1489622,21990378,289708,46780,32134,37086,32324,144728,21070820,1024444,1381388,4,0,11333106,5675462,1697508,1045854,828530,672900,541958,442608,230588,1301194,24055020,6214,3088,2668,2,9886352,288454,967566,2081972,177280,195820,197220,175280,160680,162720,153580,130040,176760,235855.81,24055020,24055020,23950640,99279,10300,95542,1043580,23777514,1209600,753264,0,1756,0,15450999.36,3438060.48,4872168.96,800,2382,19716,432994,2089728,4488920,7319660,4562650,2338208,1735696,735394,46742,54,84,24055020,0,22718,2974,5156332,2720824,1869544,8357598,5489638,149118,960,2,454,4414,13023478,2039938,0,6412,0,0,15942110,55254,11164,1623580,4252866,0,0,0,0,0,0,145850,144312,35892,0,0,823462,105798,6282780,716664,15556152,63910,0,0,44597530,5829.52,6602,8702368,4604624,2345880,922992,1943998,1930876,2298548,995198,25224,0,0,0
neg,37764,na,0,na,0,0,0,0,0,0,200,51064,1620808,885540,7972,0,1145246,0,0,0,0,0,2210246,1857332,617610,299794,0,0,0,0,0,0,0,0,0,0,0,61852,616508,1716974,170250,0,1510,520,1342,66388,2014832,477128,3864,0,0,0,1103582,468754,274748,186538,157892,334148,39922,0,0,0,2828336,0,68,28,0,1145246,38528,358010,254466,253920,227160,na,na,na,na,na,na,130420,37763.08,2828336,2828336,2826078,15085,13552,36930,402880,2565584,1209600,0,na,na,na,2216169.6,0,347375.04,0,0,0,0,0,7466,532700,1294944,700856,23114,5738,766,na,0,2828336,na,4108,536,85936,180294,164734,1617050,505578,7144,204,0,na,na,na,na,na,na,na,na,na,1430,54,0,0,0,0,0,0,0,0,18962,32778,5958,0,0,92160,13168,5434400,634986,0,0,0,0,36763130,1030.46,1114,363350,484854,300248,163080,477182,388156,222406,92476,73764,68,0,0
neg,8,0,6,6,0,0,0,0,0,0,1300,1818,1664,0,0,0,1376,0,0,0,444,832,13820,13040,9814,174,0,0,0,0,14,12,0,0,0,0,0,0,0,0,4782,0,46,12,22,652,346,3692,12,0,0,0,3684,224,90,60,46,22,336,82,134,104,24106,0,4,0,0,1376,120,8506,1298,na,na,na,na,na,na,na,na,9680,7.37,24106,24106,27346,21,0,2344,23920,4814,1209600,216,2,4,0,1364.16,0,2509.44,0,6,0,0,1218,1420,1354,320,470,0,0,0,0,4,24106,0,978,6,14,6,2,764,2494,512,6,0,4,34,1516,188,0,0,0,0,1640,48,58,0,0,0,0,0,0,0,0,126,0,0,368,96,40,10,4640,476,26962,4,0,0,0,0.7,32,3552,1074,40,10,20,8,38,40,0,0,0,0
neg,12226,na,1056,274,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,52,338,0,0,714,42,8,0,0,0,3210,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,2040,1310,4256,298,508,0,358,284,na,na,na,na,na,na,na,na,660,12225.42,766,766,280,0,778,74,740,0,1209600,46492,92,114,0,819908.16,43488,294902.4,0,0,0,0,0,0,0,0,0,0,0,0,406,412,766,na,0,0,0,0,0,0,0,0,0,0,706,1448,708258,286626,0,416,0,0,854674,1422,184,0,0,1500,45306,0,0,0,0,10,3310,800,3238078,350376,43646,5386,424460,53838,1210134,26394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,27250,na,682,562,0,0,0,0,0,0,10850,1247716,1704832,431744,28488,0,1304290,0,0,0,916,2274,2797204,2259456,768234,501284,0,0,0,0,356,224,0,0,0,0,0,0,14756,101208,3307666,0,3324,1390,2166,3644,85952,3327136,18,0,0,0,1873162,1208832,202028,67574,34566,27992,9472,4,0,0,3566706,170,128,670,10,1304290,41880,165218,600390,227120,265980,na,na,na,na,na,na,270780,27250.84,3566706,3566706,3563080,8543,550,111704,1143460,3423630,1209600,137340,0,164,0,2142725.76,639336.96,638846.4,16,356,0,0,4996,437422,1662782,1212992,98570,5694,1162,12,116,170,3566706,na,3810,520,501022,696468,271472,1659892,278312,12030,104,0,1088,342,2167258,32716,0,4216,0,0,2178670,8668,526,0,0,1940,658444,0,0,0,0,21086,9296,1262,0,0,139312,21674,73880,7636,0,0,0,0,581100,1051.56,1096,1323006,775334,572342,310914,272222,43522,38732,87256,302,0,0,0
neg,38232,na,0,874,0,0,0,0,0,318,228822,1574822,2065614,549492,49896,6,1954992,0,0,0,200,350,4009078,3279102,889158,449508,0,0,0,0,0,0,0,0,0,0,0,5428,741504,311456,3410582,0,12626,2388,6546,22816,1028850,3327996,67742,6,0,0,1900540,1332208,547406,334430,221718,111124,21508,36,0,0,4904440,0,0,0,0,1954992,109412,307416,574682,193940,200300,214500,225100,na,na,na,na,7400,38231,4904440,4904440,5183236,13176,0,104034,15440,4468970,1209600,0,0,134,0,3720039.36,0,721231.68,0,0,0,0,37176,512678,1465164,1598936,640164,176220,36922,1710,38,0,4904440,na,32778,5804,36010,763574,363140,2529844,722848,14972,0,0,1324,1126,3433812,59128,0,174,0,16,3804888,0,0,0,0,0,0,0,0,0,0,57268,0,0,0,0,0,0,0,0,0,0,0,0,0,9070.98,10980,806600,2365676,575964,134780,218870,189626,81170,47118,48932,234,0,0
neg,3250,0,14,12,0,0,0,0,0,0,1806,151484,19326,190,0,0,89818,0,0,0,0,0,159328,144950,20890,9354,0,0,0,0,18,0,0,0,0,0,0,0,0,142912,29894,0,1382,136,202,296,1806,143620,25364,0,0,0,47792,47424,39024,16946,8736,5478,3210,1894,790,1512,180236,68,72,18,4,89818,1430,7168,13452,na,na,na,na,na,na,na,na,20360,3249.58,180236,180236,178186,991,2,17612,179800,172928,1209600,2536,38,8,0,152573.76,3309.12,15832.32,4,36,0,0,0,14514,60422,39290,46126,12446,8,0,4,8,180236,0,1376,46,4286,2860,4626,22416,132646,4458,92,0,16,0,152594,69784,0,24,0,0,154582,152,52,0,3324,0,0,0,0,0,0,934,474,110,0,0,2920,520,3100,358,0,0,0,0,2249590,177.36,124,20982,12766,10822,4686,13322,16258,13316,80286,368,0,0,0
neg,26,na,na,na,0,0,0,0,0,0,118,6936,2684,0,0,0,3262,0,44,na,0,0,17344,14534,6340,818,0,0,0,0,0,0,0,0,0,0,0,0,6498,1684,1556,0,1612,46,48,44,114,7592,282,0,0,0,8512,604,114,104,12,70,322,0,0,0,23708,0,6,0,2,3262,242,3686,2632,0,0,0,0,0,0,0,0,6140,26.67,23708,23708,na,24,78,na,23460,na,1209600,0,na,na,na,4439.04,0,3301.44,na,na,0,0,0,4864,4000,814,60,0,0,0,na,0,23708,na,1588,14,24,76,1126,1172,5180,552,6,0,na,na,na,na,na,na,na,na,na,60,36,na,na,na,na,na,na,na,na,214,0,2,0,0,262,66,13800,1884,0,0,0,0,na,na,na,5526,3686,424,56,12,10,24,0,0,0,0,0
neg,60,0,46,na,0,0,0,0,0,9688,6606,2402,1216,0,0,0,4982,0,0,0,6108,12026,10456,12172,18178,876,2,0,0,0,324,308,0,0,0,0,0,0,0,1530,18382,0,1312,2,18,10,96,4652,1866,11948,8,0,15890,2426,650,322,20,462,42,44,56,0,34786,0,42,2,0,4982,284,11706,6416,na,na,na,na,na,na,na,na,17880,60.67,34786,34786,35176,56,66,3278,34540,19978,1209600,0,na,na,na,7056,0,11233.92,2,28,0,8880,7026,1244,1830,932,0,0,0,0,na,0,34786,0,1266,20,20,2372,1474,1514,10882,2314,50,0,na,na,na,na,na,na,na,na,na,106,52,0,0,0,0,0,0,0,0,410,0,0,200,30,182,32,29400,3108,0,12,0,0,0,134.84,80,13438,4398,320,106,294,198,326,832,0,0,0,0
neg,40240,na,254,130,0,0,0,0,0,0,57044,1342620,894072,22030,102,0,1193018,0,0,0,0,0,2031414,1742224,690152,215584,0,0,0,0,196,76,0,0,0,0,0,0,0,122402,2193466,0,3150,764,1478,2776,1094618,1213082,0,0,0,0,626192,710144,386552,218070,111552,72044,66208,75806,34656,14644,2722200,574,1758,1560,0,1193018,39580,438336,249350,307900,311740,1310700,1310700,1310700,1310700,1310700,1310700,63580,40240.65,2722200,2722200,2721840,12283,5396,24344,296020,2315868,1209600,70180,0,294,0,2076150.72,0,234686.4,na,na,0,0,4228,617642,1335200,302252,43466,11164,1916,0,208,226,2722200,na,3726,712,10070,213346,69032,1524142,480134,14658,48,0,182,142,1897930,979996,0,2096,0,0,2093154,3200,734,0,0,0,0,0,0,0,0,19914,8732,2510,4186588,663884,78884,13050,679340,79388,2603532,15050,0,0,39240640,na,na,257436,353448,161604,63448,128160,430752,266006,646344,8670,0,0,0
neg,49826,na,198,182,0,0,0,0,0,0,2026,290984,1854986,934296,105194,9674,1458262,0,0,0,0,0,2704718,2205426,799850,444838,0,0,0,0,616,230,0,0,0,0,1618,14362,1128376,1836940,215864,0,1750,902,1654,514162,2140300,538008,384,0,0,0,968806,799858,320782,240816,198326,176922,248426,243224,0,0,3505148,18,18,166,18,1458262,46422,450292,346508,288500,238400,na,na,na,na,na,na,266660,49826.61,3505148,3505148,3499780,21995,390846,103882,1079580,3197160,1209600,83542,2,54,0,2716372.8,0,478789.44,0,0,0,0,0,36978,719820,1582422,792474,61036,4254,176,60,88,3505148,na,4374,532,57150,224482,171086,1851228,864434,23506,368,0,350,716,1069776,17116,0,43786,0,12,2739652,2006,258,0,0,0,0,0,0,0,0,25770,47702,8396,0,0,81010,22164,2901000,1132248,0,0,0,0,431120,1070.72,1218,503048,503272,383426,197204,412106,345976,284736,194470,351624,21298,0,0
neg,342558,na,0,na,0,0,0,0,0,0,291172,7779422,27065786,11509130,804222,23454,22352838,102686,62,0,0,0,36162496,26208080,15178894,8171842,0,0,133430,0,0,0,0,0,0,0,0,0,291674,47179194,2318,0,69594,42560,62190,116860,18658484,28522226,1212,52,8,0,22379260,10266740,5008364,3114276,2078276,1560938,1569286,1256914,227604,11528,51359676,0,3654,6278,806,22352838,1073588,6138554,8967854,333220,323620,317380,319540,279400,289660,314140,374800,117800,342557.13,51359676,51359676,49872206,220013,1106372,20918,378700,47473186,1209600,0,na,na,na,39716451.84,0,7686012.48,0,0,0,0,51814,2592846,18492856,20364554,5135422,736036,98082,1576,na,2786,51359676,na,73982,18112,5038056,3839012,15505602,22757438,239050,1934,0,0,na,na,na,na,na,na,na,na,na,64274,4114,0,0,0,0,0,0,0,0,767248,14698,4306,0,0,1267654,182356,224784200,25517980,0,0,0,0,165668710,29004.54,39328,7903358,33836958,3305152,1146504,1120526,90906,59926,7690,2166,0,0,0
neg,14,na,66,na,0,0,0,0,0,684,4878,1128,2368,0,0,0,2700,0,0,0,346,986,6688,3740,15408,1116,0,0,0,0,10,42,0,0,0,0,0,0,0,1668,7390,0,1156,14,18,30,1442,6398,0,0,0,0,7330,958,70,176,32,34,52,388,18,0,22476,0,4,2,0,2700,208,12358,3020,na,na,na,na,na,na,na,na,15180,13.2,22476,22476,23548,23,34,2106,22220,9058,1209600,0,na,na,na,2056.32,0,5886.72,0,22,0,0,5260,1076,1956,466,300,0,0,0,na,0,22476,na,1166,4,28,16,24,808,6410,502,100,0,na,na,na,na,na,na,na,na,na,66,40,0,0,0,0,0,0,0,0,242,0,0,476,70,26,16,4900,534,21420,20,0,0,0,69.9,60,7078,1686,184,52,42,10,6,0,0,0,0,0
neg,61932,na,2130706432,316,0,0,0,0,0,0,8326,702602,2533086,878432,38210,794,1781014,0,0,0,540,872,3395088,2600322,923638,710006,0,0,0,0,494,108,0,0,0,0,0,121638,1832484,1331840,875488,0,5052,1214,1506,1646,35078,4096646,20308,0,0,0,1172690,1081726,414924,329828,260922,216916,332650,351580,214,0,4320048,146,502,810,10,1781014,56858,350632,564522,260460,230460,273100,na,na,na,na,na,150240,61932.13,4320048,4320048,4311030,29889,2974,62298,682080,4161450,1209600,119746,4,44,0,3493008.96,0,662460.48,2,814,0,0,874,115666,1260796,1948680,771054,56862,6772,746,54,84,4320048,na,8442,736,55730,256706,138304,2191300,1467340,42332,560,0,562,304,3373260,77488,0,13712,0,10,3520756,2770,740,0,0,0,0,0,0,0,0,37208,37884,18456,0,0,79288,15642,12027480,1256866,1730412,5296,0,0,7990990,1432.42,1790,690750,731848,510098,246546,541170,555742,376134,223814,262036,23312,0,0
neg,38582,na,208,182,0,0,0,0,0,0,3648,334852,2364620,768620,30166,144,1431832,12988,0,0,0,0,2691392,1866356,1316830,727798,0,0,0,0,366,96,0,0,0,0,0,289618,2088584,511130,612718,0,3560,8140,8472,332592,2657322,491942,22,0,0,0,1570996,612348,282716,242480,243218,274244,276048,0,0,0,4009216,0,42,28,130,1431832,55588,707494,605240,433580,425740,284420,na,na,na,na,na,163400,38581.94,4009216,4009216,3982432,19558,109332,30194,370160,3502050,1209600,123630,2,178,0,2822014.08,0,676842.24,0,0,0,0,0,7478,730034,1891152,770584,85212,15442,2148,2,8,4009216,na,6828,830,194380,426754,257410,2322120,282378,11270,80,0,470,368,1757364,702,0,62634,0,18,2921450,3334,260,0,0,0,0,0,0,0,0,38032,34710,6246,0,0,72128,22950,2601460,762122,0,0,0,0,0,1954.9,2060,722914,1027168,637950,273394,388564,199654,129460,65014,57616,316,0,0
pos,1077172,0,808,98,0,0,0,0,0,0,0,0,0,0,0,0,35458310,1080,0,0,3862750,5697666,62875474,59005652,20809414,6166454,6,0,0,0,1736,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87554442,21522,24188,5390,2,35458310,911924,13247938,7507954,432300,395260,367280,355100,317180,361960,360440,320280,113420,1077172.21,87554356,87553930,210,0,6164,38790,380740,0,1209600,594272,0,28,0,57022848,8736591.36,8946392.64,0,0,0,0,0,0,0,0,0,0,0,0,502,3808,87554356,0,0,0,0,0,0,0,0,0,0,0,162,696,2340732,1216876,0,14042,0,0,2392008,19670,2760,0,0,410,1863694,0,0,0,0,576796,119884,32708,0,0,735916,106522,78640,36898,0,0,8,244,27576660,0,0,0,0,0,0,0,0,0,0,0,0,2,12
neg,1530,na,152,148,0,0,0,0,0,0,232,9632,82396,27798,28,0,46736,0,102,362,0,0,118416,105176,18224,7214,0,0,0,0,256,56,0,0,0,0,0,0,50342,69744,0,0,290,54,58,88,3008,116528,60,0,0,0,68790,38076,9262,2398,1024,334,150,52,0,0,136722,4,10,148,0,46736,1328,6816,11338,na,na,na,na,na,na,na,na,17580,1529.85,136722,136722,135858,351,44,13198,136020,120086,1209600,3042,0,6,0,84149.76,0,35722.56,0,0,0,0,0,4404,50072,64574,856,172,8,0,32,52,136722,na,426,52,236,10930,10542,30576,62386,4772,164,2,264,290,85536,53064,0,90,0,116,86248,236,42,0,0,0,0,0,0,0,0,842,150,66,0,0,1546,340,3020,374,0,0,0,0,529900,165.5,156,37570,14192,5178,1726,4818,56408,120,62,12,0,0,0
neg,99720,na,2130706432,212,0,0,0,0,0,12,150634,2902458,3066100,524504,20890,1802,2749788,0,0,0,2492,3382,6080540,5189442,1008426,635612,0,0,0,0,286,100,0,0,0,0,0,168230,2248546,1813618,2436006,0,4478,1178,2482,4410,45794,6605388,2670,0,0,0,1696404,2118708,627552,537720,466256,386168,427816,404938,838,0,7093918,36,1862,450,18,2749788,75418,527296,469948,172660,158500,199680,154200,149120,na,na,na,150040,99719.85,7093918,7093918,7053582,41316,184,88632,1015180,6666400,1209600,182458,2,116,0,6141208.32,0,519434.88,0,2662,0,0,35130,1001032,3193012,2006334,384328,38004,8446,114,4,8,7093918,na,11946,1508,131942,242876,234964,5065820,930270,47038,36,0,574,410,6179896,52112,0,85620,0,18,6187118,5008,280,0,0,0,0,0,0,0,0,52504,246068,41530,0,0,137020,15648,20561260,2056466,0,0,0,0,0,3144.36,3654,569080,1366548,1164366,594996,1318702,1126624,302790,89344,123370,10580,0,0
neg,119006,na,816,742,0,0,0,0,0,0,40182,1511438,5031282,1097040,29898,0,3437932,0,0,0,0,0,7338810,6741222,671284,467934,0,0,0,0,2440,472,0,0,0,0,0,105584,2296046,1779812,3528398,0,4138,1774,2504,39918,5558878,2099956,2672,0,0,0,2450376,1723532,855128,697494,572598,526122,815936,68654,0,0,8011500,0,8,430,18,3437932,73368,349778,319798,98720,87100,92600,92720,106920,128640,na,na,49620,119005.73,8011500,8011500,8033070,38385,48504,66460,734920,7709840,1209600,245088,4,276,0,6388593.6,0,1309590.72,0,0,0,0,92,246888,2738598,3524360,1108554,71270,18406,1672,302,316,8011500,na,12530,1666,203066,728384,812080,5439582,505298,7234,0,0,1078,1022,6269700,96424,0,82094,0,8,6489148,5256,328,0,0,0,0,0,0,0,0,39304,96812,39808,0,0,237348,42152,10414480,1236092,0,0,0,0,2812000,2947.84,3454,1366794,1202688,827214,404506,795462,717384,753808,636356,995314,10314,0,0
neg,2346,0,24,na,0,0,0,0,0,1662,105534,116860,16596,0,0,0,109138,0,0,0,4902,8136,276458,263226,30304,8518,0,0,0,0,0,0,0,0,0,0,0,0,714,71812,168126,0,2078,46,74,92,334,234170,2388,1470,0,0,143364,19684,20170,18682,14522,7676,5582,4840,3954,2178,311804,2,12,2,0,109138,1996,14472,15666,na,na,na,na,na,na,na,na,29180,2346.67,311804,311804,311664,1087,3238,30622,310420,241008,1209600,0,na,na,na,119596.8,91897.92,27810.24,28,138,0,1434,22400,88724,44804,37502,40870,4862,52,4,na,6,311804,0,1856,124,5210,43536,30328,43984,110218,5264,130,2,na,na,na,na,na,na,na,na,na,406,44,0,0,630,121760,0,0,1410,125404,1626,472,72,0,0,2822,698,141740,18014,0,0,0,0,1346700,483.48,390,121962,17824,12294,5104,10168,9228,8990,54830,252,0,0,0
neg,85624,na,na,na,na,na,0,0,0,4524,1142030,2771844,1458584,306280,41518,0,2146906,0,0,na,10866,19114,4581302,3970378,2072446,577138,na,0,0,0,na,na,0,0,0,0,0,16220,448884,4373184,886492,0,7602,4244,5916,11090,3691728,2004198,2,0,0,0,1275898,1319302,899180,598772,387418,290762,236716,248086,217290,251356,6664746,na,na,na,na,2146906,90834,1281116,788972,397180,380240,379700,421540,267140,0,0,0,216880,85623.66,6664746,6664746,na,31802,na,na,609740,na,1209600,na,na,na,na,4613698.56,202787.52,905256.96,na,na,0,0,54308,1188170,2473994,1688598,293232,23892,2488,98,na,na,6664746,na,5108,852,378582,625898,634800,3637260,438056,4224,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,37646,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1143142,806088,745794,269604,446076,368718,335504,1564104,45750,0,na,na
neg,62742,na,1094,910,0,0,0,0,0,0,2460,559436,2457514,387256,21682,224,1869340,0,0,0,0,0,2896128,2409724,726790,420510,0,0,0,0,1648,528,0,0,0,0,0,136284,2069106,284180,939002,0,3846,1042,1344,2740,57438,3361288,874,0,0,0,1077576,785456,345594,269604,220506,203708,409454,116674,0,0,3623552,74,566,418,6,1869340,70252,403800,320770,214720,278820,na,na,na,na,na,na,226240,62741.44,3623552,3623552,3632612,24191,2600,115234,1196040,3428572,1209600,98760,0,140,0,3129165.12,0,295630.08,2,220,0,0,0,61362,1721924,1417526,209326,15168,3178,88,120,128,3623552,na,6296,624,30438,213268,102736,1435570,1608714,30622,304,0,1002,886,3087070,146594,0,8046,0,0,3160496,1994,274,0,0,0,0,0,0,0,0,40388,65874,12704,0,0,98030,27288,73420,16370,0,0,0,0,4094440,1520.48,1496,325086,507942,414734,176800,321144,284638,223648,224466,802048,148066,0,0
neg,4128,na,212,78,0,0,0,0,2788,102638,130466,59212,4050,0,0,0,80946,0,0,0,52766,68102,223784,245514,93142,11220,14,0,0,0,256,126,0,0,0,0,0,0,4200,60422,234532,0,1702,1246,698,596,4348,290562,2,0,0,0,72790,144074,63832,12048,3824,1268,506,548,234,30,369964,8,8,6,62,80946,2778,53754,37920,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,91060,4128.95,369964,369964,364808,1235,0,31340,367880,299154,1209600,4602,0,12,0,200078.4,10740.48,43444.8,na,na,0,61186,123268,104144,8302,1210,988,56,0,0,2,6,369964,na,1340,48,7182,9112,74648,205522,1302,0,0,0,180,302,233284,180,0,0,0,0,235946,270,268,0,0,80,10888,0,0,0,0,2746,1590,268,149208,21436,4474,594,480,48,315508,382,0,0,3125580,na,na,56038,61264,14840,10112,30332,31020,28640,66360,548,0,0,0
neg,1202,2,22,22,0,0,0,0,0,0,31552,45382,7352,9814,0,0,42244,0,0,0,618,1096,90942,83522,14296,3488,0,0,0,0,10,12,0,0,0,0,0,5472,21864,41290,25474,0,274,24,86,958,258,92382,118,0,0,0,51104,9462,9598,6888,6086,5206,5408,348,0,0,105938,6,6,24,0,42244,850,8572,5654,na,na,na,na,na,na,na,na,13740,1202.29,105906,105938,104452,332,54,10252,105180,94258,1209600,2136,2,14,0,64261.44,0,28775.04,4,32,0,0,1954,25782,31740,30488,2336,1170,630,0,0,22,105938,0,1416,40,44,16762,1060,44898,27952,1926,2,0,22,30,45906,6812,0,1362,0,0,65464,242,132,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,202310,208,136,30898,11094,6416,3308,6904,5878,8318,19800,1484,0,0,0
neg,2430,na,118,80,0,0,0,0,0,1786,121130,49142,26518,0,0,0,80584,0,236,0,7246,10178,178930,163198,68954,7268,0,0,0,0,106,120,0,0,0,0,0,0,0,58250,140326,0,1272,132,212,250,9042,187664,4,0,0,0,87488,40924,60934,6100,1470,586,340,648,80,6,255328,36,72,14,0,80584,1972,41060,26440,na,na,na,na,na,na,na,na,66840,2430.72,255328,255328,249904,761,0,24486,253620,198576,1209600,3684,0,22,0,122976,39577.92,34741.44,0,72,0,1792,96738,65548,30768,3228,426,76,0,0,8,24,255328,na,1334,60,10306,27048,19406,136308,4114,0,0,0,158,314,123646,60276,0,36,0,0,126860,318,246,210,59662,0,628,0,0,0,0,1808,282,32,0,0,2614,456,360,36,0,0,0,0,1430740,237.96,288,77208,17920,7612,2866,7700,8292,52478,24472,28,0,0,0
neg,2280,na,290,260,0,0,0,0,0,0,52,60194,64846,580,0,0,52576,0,0,0,0,0,117982,107780,16086,8312,0,0,0,0,80,160,0,0,0,0,0,3768,94810,9074,18020,0,70,10,14,38,14144,111234,162,0,0,0,39588,56390,16110,9124,3346,728,370,16,0,0,134088,644,1114,8,0,52576,1270,9266,6800,na,na,na,na,na,na,na,na,15960,2280.79,134088,134088,136274,509,210,13308,133920,125672,1209600,3168,2,2,0,116730.24,0,8856.96,0,0,0,0,0,28484,56312,40000,654,166,56,0,2,8,134088,na,122,10,456,5052,2074,59942,56388,1568,60,0,398,572,116960,70540,0,260,0,10,117376,106,46,0,0,0,0,0,0,0,0,618,588,186,0,0,3448,568,1660,168,0,0,0,0,1280830,46.98,48,9694,12842,7714,4494,11798,78242,840,18,30,0,0,0
neg,1620,na,26,na,0,0,0,0,0,49582,63260,24818,24924,0,0,0,44812,0,0,0,19738,30940,105514,105216,81226,9108,6,0,0,0,70,60,0,0,0,0,0,0,0,74544,88040,0,1720,446,2228,8080,32132,117978,0,0,0,0,82974,32364,28964,11466,3628,1490,798,764,130,6,206622,34,20,24,0,44812,1270,56858,23890,na,na,na,na,na,na,na,na,80380,1619.84,206622,206622,229766,651,0,20068,205760,162584,1209600,2960,na,na,na,87619.2,32299.2,41490.24,14,122,0,32448,77150,21540,28946,2240,260,0,0,0,na,4,206622,na,1190,68,8052,36084,98032,17906,1252,0,0,0,na,na,na,na,na,na,na,na,na,216,196,0,0,90,32344,0,0,0,0,1330,170,34,0,0,2402,372,880,88,0,0,0,0,619800,143.58,166,76374,13796,6850,3542,16716,12448,12460,20346,52,0,0,0
